,AB,EX_CODE,PAIR,PRICE,TIMESTAMP,TRADE_SIZE
23802,A,GDAX,BCHUSD,696.79,1533419185558,0.0138
23803,A,GDAX,BCHUSD,695.89,1533419226042,0.11715007
23804,A,GDAX,BCHUSD,695.89,1533419238422,0.07077804
23805,A,GDAX,BCHUSD,695.89,1533419245508,0.06890493
23806,A,GDAX,BCHUSD,695.89,1533419268111,0.01002523
23807,A,GDAX,BCHUSD,695.89,1533419277384,0.62643291
23808,A,GDAX,BCHUSD,696.0,1533419277384,0.09516709
23809,A,BITS,BCHUSD,696.81,1533419307823,0.04293853
23810,A,GDAX,BCHUSD,696.0,1533419328290,1.0
23811,A,GDAX,BCHUSD,696.0,1533419351887,0.012881
23812,A,GDAX,BCHUSD,696.0,1533419352626,0.03361068
23813,A,GDAX,BCHUSD,696.0,1533419387066,0.28477942
23814,A,GDAX,BCHUSD,696.0,1533419387069,1.13070065
23815,A,GDAX,BCHUSD,696.0,1533419391370,0.06929935
23816,A,GDAX,BCHUSD,696.0,1533419391371,0.8071699999999999
23817,A,GDAX,BCHUSD,696.0,1533419391372,0.15176481
23818,A,GDAX,BCHUSD,696.0,1533419391373,0.12665233
23819,A,GDAX,BCHUSD,696.0,1533419430204,0.03775954
23820,A,GDAX,BCHUSD,696.03,1533419430205,0.4098991
23821,A,GDAX,BCHUSD,696.03,1533419430206,0.23223125
23822,A,GDAX,BCHUSD,696.03,1533419441853,0.01378107
23823,A,GDAX,BCHUSD,696.03,1533419447004,0.01393833
23824,A,GDAX,BCHUSD,696.03,1533419455223,0.14994845
23825,A,GDAX,BCHUSD,696.03,1533419455223,0.15061507
23826,A,GDAX,BCHUSD,696.79,1533419455223,0.1659
23827,A,GDAX,BCHUSD,696.9,1533419455223,0.02080453
23828,A,GDAX,BCHUSD,696.91,1533419455223,0.01649717
23829,A,GDAX,BCHUSD,696.92,1533419455223,0.01649744
23830,A,GDAX,BCHUSD,696.93,1533419455223,0.01649818
23831,A,GDAX,BCHUSD,696.94,1533419455223,0.01075781
23832,A,GDAX,BCHUSD,696.95,1533419455225,0.01362965
23833,A,GDAX,BCHUSD,697.03,1533419455225,0.43885169999999996
23834,A,BITS,BCHUSD,695.91,1533419455653,0.16611343
23835,A,GDAX,BCHUSD,696.56,1533419481244,1.13100721
23836,A,BITS,BCHUSD,695.99,1533419481750,0.02657882
23837,A,BITS,BCHUSD,695.99,1533419481762,0.03376443
23838,A,BITS,BCHUSD,695.99,1533419481812,0.01939354
23839,A,BITS,BCHUSD,695.99,1533419481980,0.01364702
23840,A,BITS,BCHUSD,695.99,1533419481981,0.02657984
23841,A,BITS,BCHUSD,695.99,1533419482055,0.01795682
23842,A,BITS,BCHUSD,695.99,1533419482132,0.02801379
23843,A,BITS,BCHUSD,696.99,1533419482277,0.01649931
23844,A,BITS,BCHUSD,696.99,1533419482289,0.009323399999999999
23845,A,BITS,BCHUSD,696.99,1533419482431,0.01362843
23846,A,BITS,BCHUSD,697.57,1533419482449,0.92663937
23847,A,BITF,BCHUSD,695.43,1533419486281,0.28534934
23848,A,BITF,BCHUSD,695.43,1533419486294,0.192
23849,A,BITF,BCHUSD,695.43,1533419486294,0.0649
23850,A,BITF,BCHUSD,695.43,1533419486294,0.5
23851,A,BITF,BCHUSD,695.65,1533419509725,2.325894
23852,A,BITF,BCHUSD,696.15,1533419509725,0.17410599999999998
23853,A,GDAX,BCHUSD,696.58,1533419554206,0.0335827
23854,A,GDAX,BCHUSD,696.58,1533419566605,0.02312071
23855,A,GDAX,BCHUSD,696.58,1533419566606,0.33470016
23856,A,GDAX,BCHUSD,696.59,1533419566608,0.01794064
23857,A,GDAX,BCHUSD,696.61,1533419566609,0.01076317
23858,A,GDAX,BCHUSD,696.62,1533419566612,0.04808558
23859,A,GDAX,BCHUSD,696.64,1533419566613,0.02511679
23860,A,GDAX,BCHUSD,696.87,1533419566613,0.02080549
23861,A,GDAX,BCHUSD,697.1,1533419566615,0.026537900000000003
23862,A,GDAX,BCHUSD,697.1,1533419566615,0.01438083
23863,A,GDAX,BCHUSD,697.11,1533419566615,0.01506192
23864,A,GDAX,BCHUSD,697.17,1533419566617,0.01218899
23865,A,GDAX,BCHUSD,697.61,1533419566618,1.45129782
23866,A,BITS,BCHUSD,696.79,1533419567028,0.04854114
23867,A,BITS,BCHUSD,696.8,1533419567254,1.0
23868,A,BITS,BCHUSD,696.99,1533419567254,0.01793158
23869,A,BITS,BCHUSD,696.99,1533419567256,0.02510638
23870,A,BITS,BCHUSD,696.99,1533419567334,0.01793027
23871,A,BITS,BCHUSD,696.99,1533419567433,0.02510507
23872,A,BITS,BCHUSD,696.99,1533419567485,0.01649773
23873,A,BITS,BCHUSD,696.99,1533419567623,0.04088931
23874,A,BITS,BCHUSD,696.99,1533419567638,0.02366955
23875,A,BITS,BCHUSD,696.99,1533419567784,0.00932488
23876,A,BITS,BCHUSD,696.99,1533419567792,0.01075676
23877,A,BITS,BCHUSD,696.99,1533419567925,0.01075677
23878,A,BITS,BCHUSD,697.72,1533419567958,0.20647563
23879,A,GDAX,BCHUSD,697.53,1533419570206,0.024
23880,A,GDAX,BCHUSD,695.63,1533419598860,0.06874982
23881,A,GDAX,BCHUSD,695.64,1533419631007,0.17
23882,A,GDAX,BCHUSD,696.0,1533419631008,0.03834247
23883,A,BITS,BCHUSD,695.2,1533419631562,0.17
23884,A,BITS,BCHUSD,696.8,1533419631562,0.00010932
23885,A,GDAX,BCHUSD,695.79,1533419655245,0.04135748
23886,A,BITF,BCHUSD,695.51,1533419665679,0.2
23887,A,BITF,BCHUSD,695.51,1533419665679,4.2
23888,A,BITF,BCHUSD,695.63,1533419665679,1.22239402
23889,A,BITF,BCHUSD,695.74,1533419665690,0.4468333
23890,A,BITF,BCHUSD,695.84,1533419665690,2.8327382
23891,A,BITF,BCHUSD,695.87,1533419665690,3.839687
23892,A,BITF,BCHUSD,696.05,1533419665690,2.07213886
23893,A,GDAX,BCHUSD,695.79,1533419716753,0.03031738
23894,A,GDAX,BCHUSD,695.79,1533419811970,0.23908262
23895,A,GDAX,BCHUSD,695.79,1533419811971,0.53125018
23896,A,GDAX,BCHUSD,695.79,1533419811972,0.31378140000000004
23897,A,GDAX,BCHUSD,695.79,1533419811973,0.19524176
23898,A,GDAX,BCHUSD,695.79,1533419811974,0.36634404
23899,A,BITS,BCHUSD,694.99,1533419812426,0.00934931
23900,A,BITS,BCHUSD,694.99,1533419812478,0.00935233
23901,A,BITS,BCHUSD,694.99,1533419812583,0.00934946
23902,A,BITS,BCHUSD,694.99,1533419812638,0.01654604
23903,A,BITS,BCHUSD,694.99,1533419812750,0.00935091
23904,A,BITS,BCHUSD,694.99,1533419812805,0.03380962
23905,A,BITS,BCHUSD,694.99,1533419812892,0.02230235
23906,A,BITS,BCHUSD,694.99,1533419812961,0.00934983
23907,A,BITS,BCHUSD,694.99,1533419813041,0.02229888
23908,A,BITS,BCHUSD,694.99,1533419813162,0.00935129
23909,A,BITS,BCHUSD,696.0,1533419813199,0.16005237
23910,A,BITF,BCHUSD,694.9,1533419820235,0.0664
23911,A,BITF,BCHUSD,694.9,1533419820235,0.4336
23912,A,GDAX,BCHUSD,695.79,1533419926254,0.01872596
23913,A,GDAX,BCHUSD,695.79,1533419926255,0.23429011
23914,A,GDAX,BCHUSD,695.79,1533419926256,0.16560685
23915,A,GDAX,BCHUSD,695.79,1533419926257,0.58137708
23916,A,GDAX,BCHUSD,695.79,1533419946644,0.07221828
23917,A,GDAX,BCHUSD,695.79,1533419963707,0.12
23918,A,BITF,BCHUSD,694.75,1533420003944,0.59101552
23919,A,BITS,BCHUSD,695.68,1533420010872,0.03709821
23920,A,BITF,BCHUSD,694.44,1533420014340,0.04688876
23921,A,BITF,BCHUSD,694.44,1533420015352,0.04688876
23922,A,BITF,BCHUSD,694.44,1533420021385,0.04688876
23923,A,BITF,BCHUSD,694.44,1533420021753,0.04688876
23924,A,BITF,BCHUSD,694.44,1533420023413,0.04688876
23925,A,BITF,BCHUSD,694.44,1533420023621,0.04688876
23926,A,BITF,BCHUSD,694.44,1533420024731,0.04688876
23927,A,BITF,BCHUSD,694.44,1533420025505,0.01954478
23928,A,BITF,BCHUSD,694.44,1533420025505,0.02734398
23929,A,GDAX,BCHUSD,695.79,1533420030893,0.03582291
23930,A,BITF,BCHUSD,694.44,1533420032556,0.04688876
23931,A,BITF,BCHUSD,694.44,1533420079398,0.39087457
23932,A,BITF,BCHUSD,694.44,1533420079398,0.24248714
23933,A,BITF,BCHUSD,694.44,1533420079398,0.80063829
23934,A,BITS,BCHUSD,695.68,1533420103142,0.042
23935,A,GDAX,BCHUSD,695.79,1533420164357,0.0451
23936,A,GDAX,BCHUSD,695.79,1533420194177,0.17229422
23937,A,GDAX,BCHUSD,695.79,1533420207141,0.02
23938,A,GDAX,BCHUSD,695.79,1533420244861,0.03031738
23939,A,GDAX,BCHUSD,695.79,1533420286901,0.68919119
23940,A,BITF,BCHUSD,694.44,1533420331427,0.00180401
23941,A,BITF,BCHUSD,694.44,1533420331427,0.29425794
23942,A,BITF,BCHUSD,694.44,1533420331427,2.77893805
23943,A,BITF,BCHUSD,694.44,1533420368614,0.00116895
23944,A,BITF,BCHUSD,694.44,1533420368633,3.56083105
23945,A,GDAX,BCHUSD,695.79,1533420373224,0.0997
23946,A,BITF,BCHUSD,694.44,1533420385925,0.00036195
23947,A,BITF,BCHUSD,695.3,1533420385931,0.6643
23948,A,BITF,BCHUSD,696.02,1533420385931,3.95295978
23949,A,BITF,BCHUSD,696.03,1533420385931,0.46681187
23950,A,BITF,BCHUSD,696.06,1533420385931,1.0
23951,A,BITF,BCHUSD,696.16,1533420385952,2.0
23952,A,BITF,BCHUSD,696.43,1533420385952,1.9155664000000001
23953,A,GDAX,BCHUSD,695.79,1533420394430,0.03580335
23954,A,GDAX,BCHUSD,695.79,1533420394430,0.01004997
23955,A,GDAX,BCHUSD,695.79,1533420402551,0.00072544
23956,A,GDAX,BCHUSD,695.79,1533420402551,0.01652601
23957,A,GDAX,BCHUSD,695.79,1533420402552,0.01652667
23958,A,GDAX,BCHUSD,695.79,1533420402556,0.01077675
23959,A,GDAX,BCHUSD,695.79,1533420402556,0.01939922
23960,A,GDAX,BCHUSD,695.79,1533420402556,0.01077846
23961,A,GDAX,BCHUSD,695.79,1533420402556,0.01077732
23962,A,GDAX,BCHUSD,695.79,1533420402557,0.02514746
23963,A,GDAX,BCHUSD,695.79,1533420402563,0.01939944
23964,A,GDAX,BCHUSD,695.79,1533420402563,0.03643148
23965,A,GDAX,BCHUSD,695.79,1533420402563,0.01049659
23966,A,GDAX,BCHUSD,695.79,1533420417830,0.00315549
23967,A,GDAX,BCHUSD,695.79,1533420417832,0.01796429
23968,A,GDAX,BCHUSD,695.79,1533420417836,0.01940079
23969,A,GDAX,BCHUSD,695.79,1533420417836,0.02658835
23970,A,GDAX,BCHUSD,695.79,1533420417838,0.01796399
23971,A,GDAX,BCHUSD,695.79,1533420417838,0.02946277
23972,A,GDAX,BCHUSD,695.79,1533420417839,0.02227537
23973,A,GDAX,BCHUSD,695.79,1533420417839,0.00477968
23974,A,GDAX,BCHUSD,695.79,1533420426244,0.03230236
23975,A,GDAX,BCHUSD,695.79,1533420426245,0.03775626
23976,A,GDAX,BCHUSD,695.79,1533420426246,0.01652371
23977,A,GDAX,BCHUSD,695.79,1533420426247,0.01508919
23978,A,GDAX,BCHUSD,695.79,1533420426247,0.00285193
23979,A,GDAX,BCHUSD,695.79,1533420429225,0.01942097
23980,A,GDAX,BCHUSD,695.79,1533420429227,0.01089641
23981,A,GDAX,BCHUSD,695.79,1533420436466,0.00419396
23982,A,GDAX,BCHUSD,695.79,1533420436467,0.01221319
23983,A,GDAX,BCHUSD,695.79,1533420436468,0.02370974
23984,A,GDAX,BCHUSD,695.79,1533420436468,0.01796389
23985,A,GDAX,BCHUSD,695.79,1533420436469,0.00808832
23986,A,GDAX,BCHUSD,695.79,1533420460378,0.01849894
23987,A,GDAX,BCHUSD,695.79,1533420460380,0.02083741
23988,A,GDAX,BCHUSD,695.79,1533420460381,0.02658513
23989,A,GDAX,BCHUSD,695.79,1533420460381,0.02658761
23990,A,GDAX,BCHUSD,695.79,1533420460382,0.01508923
23991,A,GDAX,BCHUSD,695.79,1533420460384,0.01508957
23992,A,GDAX,BCHUSD,695.79,1533420460390,0.01365238
23993,A,GDAX,BCHUSD,695.79,1533420460393,0.02371296
23994,A,GDAX,BCHUSD,695.79,1533420460393,0.02514748
23995,A,GDAX,BCHUSD,695.79,1533420460395,0.01466516
23996,A,BITS,BCHUSD,695.99,1533420466305,0.02658016
23997,A,BITS,BCHUSD,695.99,1533420466389,0.02658017
23998,A,BITS,BCHUSD,695.99,1533420466473,0.0208325
23999,A,BITS,BCHUSD,695.99,1533420466647,0.02226643
24000,A,BITS,BCHUSD,695.99,1533420466647,0.01508236
24001,A,BITS,BCHUSD,695.99,1533420466803,0.01795703
24002,A,BITS,BCHUSD,695.99,1533420466830,0.02370561
24003,A,BITS,BCHUSD,695.99,1533420466958,0.02226882
24004,A,BITS,BCHUSD,695.99,1533420467006,0.00933553
24005,A,BITS,BCHUSD,695.99,1533420467205,0.02801627
24006,A,BITF,BCHUSD,696.03,1533420470186,0.02
24007,A,BITF,BCHUSD,696.04,1533420470186,0.48
24008,A,GDAX,BCHUSD,695.79,1533420535521,0.01048597
24009,A,GDAX,BCHUSD,695.79,1533420535521,0.01077701
24010,A,GDAX,BCHUSD,695.79,1533420535522,0.02802516
24011,A,GDAX,BCHUSD,695.79,1533420535522,0.01940027
24012,A,GDAX,BCHUSD,695.79,1533420535525,0.02514717
24013,A,GDAX,BCHUSD,695.79,1533420535525,0.01077612
24014,A,GDAX,BCHUSD,695.79,1533420535526,0.01221571
24015,A,GDAX,BCHUSD,695.79,1533420535527,0.02083648
24016,A,GDAX,BCHUSD,695.79,1533420535528,0.00683611
24017,A,GDAX,BCHUSD,695.79,1533420625054,0.01687409
24018,A,GDAX,BCHUSD,695.79,1533420625055,0.02227649
24019,A,GDAX,BCHUSD,695.79,1533420625057,0.01077876
24020,A,GDAX,BCHUSD,695.79,1533420625057,0.01652666
24021,A,GDAX,BCHUSD,695.79,1533420625058,0.01365063
24022,A,GDAX,BCHUSD,695.79,1533420625059,0.026585700000000004
24023,A,GDAX,BCHUSD,695.79,1533420625060,0.01365311
24024,A,GDAX,BCHUSD,695.79,1533420625062,0.05533248
24025,A,GDAX,BCHUSD,695.79,1533420625062,0.03640606
24026,A,GDAX,BCHUSD,695.79,1533420625062,0.0136528
24027,A,GDAX,BCHUSD,695.79,1533420625063,0.02971814
24028,A,GDAX,BCHUSD,695.79,1533420625064,0.02514986
24029,A,GDAX,BCHUSD,695.79,1533420625065,0.01077564
24030,A,GDAX,BCHUSD,695.79,1533420625066,0.01508964
24031,A,GDAX,BCHUSD,695.79,1533420625066,0.01364967
24032,A,GDAX,BCHUSD,695.79,1533420625067,0.02371398
24033,A,GDAX,BCHUSD,695.79,1533420625068,0.01508669
24034,A,GDAX,BCHUSD,695.79,1533420625068,0.0136495
24035,A,GDAX,BCHUSD,695.79,1533420625069,0.03710618
24036,A,GDAX,BCHUSD,695.79,1533420625071,0.09032392
24037,A,GDAX,BCHUSD,695.8,1533420630962,0.04823609
24038,A,GDAX,BCHUSD,695.8,1533420708381,0.3209
24039,A,BITF,BCHUSD,695.5,1533420766249,0.02
24040,A,BITF,BCHUSD,695.55,1533420766293,0.12
24041,A,GDAX,BCHUSD,695.8,1533420773781,0.01932018
24042,A,GDAX,BCHUSD,695.79,1533420904533,0.01221438
24043,A,GDAX,BCHUSD,695.79,1533420904534,0.01221533
24044,A,GDAX,BCHUSD,695.79,1533420904536,0.0463585
24045,A,GDAX,BCHUSD,695.79,1533420908164,0.02757165
24046,A,GDAX,BCHUSD,695.79,1533420909166,0.06891483
24047,A,GDAX,BCHUSD,695.79,1533420914938,0.73626893
24048,A,GDAX,BCHUSD,695.79,1533420921587,0.03539411
24049,A,GDAX,BCHUSD,695.69,1533420926072,0.06891483
24050,A,GDAX,BCHUSD,695.7,1533420927890,0.24
24051,A,GDAX,BCHUSD,695.79,1533420927925,0.4962
24052,A,BITS,BCHUSD,694.9,1533420928536,0.24
24053,A,BITS,BCHUSD,696.34,1533420928613,0.03868758
24054,A,GDAX,BCHUSD,695.79,1533420949613,1.82297092
24055,A,GDAX,BCHUSD,695.79,1533420949614,0.01796179
24056,A,GDAX,BCHUSD,695.79,1533420949616,0.01365028
24057,A,GDAX,BCHUSD,695.79,1533420949617,0.15483549
24058,A,GDAX,BCHUSD,695.8,1533420949621,0.99058152
24059,A,GDAX,BCHUSD,695.8,1533420951294,0.06891483
24060,A,GDAX,BCHUSD,695.78,1533420978393,0.02083939
24061,A,GDAX,BCHUSD,695.79,1533420978394,0.01077615
24062,A,GDAX,BCHUSD,695.8,1533420978395,0.03729905
24063,A,GDAX,BCHUSD,695.78,1533420990600,0.02802509
24064,A,GDAX,BCHUSD,695.79,1533420990602,0.01077573
24065,A,GDAX,BCHUSD,695.8,1533420990603,0.45675321
24066,A,GDAX,BCHUSD,695.78,1533421019105,0.01796161
24067,A,GDAX,BCHUSD,695.79,1533421019106,0.01652464
24068,A,GDAX,BCHUSD,695.8,1533421019108,0.18197525
24069,A,BITF,BCHUSD,695.36,1533421025161,0.02
24070,A,BITF,BCHUSD,695.39,1533421025161,0.48
24071,A,GDAX,BCHUSD,695.78,1533421040634,0.0179645
24072,A,GDAX,BCHUSD,695.79,1533421040634,0.02227575
24073,A,GDAX,BCHUSD,695.8,1533421040634,0.03054778
24074,A,GDAX,BCHUSD,695.78,1533421056337,0.02371379
24075,A,GDAX,BCHUSD,695.79,1533421056339,0.00386222
24076,A,GDAX,BCHUSD,695.78,1533421058048,0.01221248
24077,A,GDAX,BCHUSD,695.79,1533421058049,0.01841042
24078,A,GDAX,BCHUSD,695.79,1533421058050,0.03829126
24079,A,BITF,BCHUSD,695.35,1533421066345,0.135
24080,A,BITF,BCHUSD,695.35,1533421094534,0.00089445
24081,A,BITF,BCHUSD,695.38,1533421094534,0.02
24082,A,BITF,BCHUSD,695.54,1533421094534,0.21180555
24083,A,BITF,BCHUSD,695.54,1533421094975,0.6459999999999999
24084,A,BITF,BCHUSD,695.54,1533421142941,0.17355477
24085,A,BITF,BCHUSD,695.54,1533421145261,1.43493368
24086,A,BITF,BCHUSD,695.55,1533421145276,1.56006632
24087,A,BITS,BCHUSD,696.8,1533421151275,0.3
24088,A,GDAX,BCHUSD,695.77,1533421173071,0.01378622
24089,A,GDAX,BCHUSD,695.42,1533421199560,0.38299999999999995
24090,A,BITS,BCHUSD,696.54,1533421212890,0.01435627
24091,A,GDAX,BCHUSD,695.42,1533421220719,1.41666062
24092,A,GDAX,BCHUSD,695.42,1533421232531,1.20033938
24093,A,GDAX,BCHUSD,695.45,1533421232532,0.21636062
24094,A,GDAX,BCHUSD,695.45,1533421268154,0.19353848
24095,A,GDAX,BCHUSD,695.45,1533421268156,0.08226991
24096,A,GDAX,BCHUSD,695.45,1533421294555,0.32762919
24097,A,GDAX,BCHUSD,695.45,1533421294557,0.15699787
24098,A,GDAX,BCHUSD,695.77,1533421294558,0.0099281
24099,A,GDAX,BCHUSD,695.78,1533421294559,0.01077569
24100,A,GDAX,BCHUSD,695.8,1533421294560,0.91086538
24101,A,GDAX,BCHUSD,695.8,1533421301860,3.0
24102,A,GDAX,BCHUSD,695.8,1533421315897,0.0707872
24103,A,BITF,BCHUSD,695.54,1533421321999,0.07221768
24104,A,GDAX,BCHUSD,695.8,1533421334794,0.03031694
24105,A,BITF,BCHUSD,695.54,1533421370054,0.65052209
24106,A,BITF,BCHUSD,695.54,1533421386658,0.83674022
24107,A,GDAX,BCHUSD,695.8,1533421387954,0.14158869
24108,A,BITF,BCHUSD,695.54,1533421390243,0.63338363
24109,A,GDAX,BCHUSD,695.8,1533421407886,0.24860834
24110,A,GDAX,BCHUSD,695.8,1533421407887,0.03471156
24111,A,GDAX,BCHUSD,695.8,1533421436366,0.0128
24112,A,GDAX,BCHUSD,695.8,1533421560440,0.05927534
24113,A,GDAX,BCHUSD,695.8,1533421562609,0.0353936
24114,A,GDAX,BCHUSD,695.8,1533421645828,0.07181950000000001
24115,A,GDAX,BCHUSD,695.8,1533421645828,0.01077676
24116,A,GDAX,BCHUSD,695.8,1533421645828,0.08018448
24117,A,GDAX,BCHUSD,695.8,1533421645830,0.03962854
24118,A,GDAX,BCHUSD,695.8,1533421645831,0.04183012
24119,A,GDAX,BCHUSD,695.8,1533421645837,0.06114
24120,A,GDAX,BCHUSD,695.81,1533421645838,0.02802075
24121,A,GDAX,BCHUSD,695.82,1533421645841,0.17631764
24122,A,GDAX,BCHUSD,695.82,1533421655480,0.01929074
24123,A,BITF,BCHUSD,695.54,1533421662250,0.02
24124,A,GDAX,BCHUSD,695.82,1533421668418,0.0193
24125,A,GDAX,BCHUSD,695.82,1533421695244,0.19499072
24126,A,GDAX,BCHUSD,695.82,1533421695245,0.08817853
24127,A,GDAX,BCHUSD,695.82,1533421698011,0.32172057
24128,A,GDAX,BCHUSD,695.82,1533421698012,0.02802443
24129,A,GDAX,BCHUSD,695.82,1533421698015,0.01077698
24130,A,GDAX,BCHUSD,695.82,1533421698016,0.08256178
24131,A,GDAX,BCHUSD,695.83,1533421698017,0.4098991
24132,A,GDAX,BCHUSD,695.83,1533421698018,0.14701714
24133,A,GDAX,BCHUSD,695.83,1533421732765,0.02646898
24134,A,GDAX,BCHUSD,695.83,1533421733085,0.23641298
24135,A,GDAX,BCHUSD,695.83,1533421733086,0.03823271
24136,A,GDAX,BCHUSD,696.52,1533421733087,0.010765899999999998
24137,A,GDAX,BCHUSD,696.53,1533421733090,0.01507268
24138,A,GDAX,BCHUSD,696.54,1533421733091,0.05
24139,A,GDAX,BCHUSD,696.57,1533421733091,0.01076297
24140,A,GDAX,BCHUSD,696.58,1533421733091,0.03086299
24141,A,GDAX,BCHUSD,696.59,1533421733092,0.02368304
24142,A,GDAX,BCHUSD,696.6,1533421733093,0.00878432
24143,A,GDAX,BCHUSD,696.59,1533421789772,0.06883568
24144,A,BITS,BCHUSD,696.16,1533421790235,0.13774132
24145,A,GDAX,BCHUSD,696.58,1533421790962,0.0210689
24146,A,GDAX,BCHUSD,696.59,1533421792535,0.03823271
24147,A,GDAX,BCHUSD,696.6,1533421792536,0.01920488
24148,A,GDAX,BCHUSD,696.61,1533421792537,0.02224785
24149,A,GDAX,BCHUSD,696.62,1533421792539,0.02655605
24150,A,GDAX,BCHUSD,696.63,1533421792545,0.010763799999999999
24151,A,GDAX,BCHUSD,696.64,1533421792545,0.01219925
24152,A,GDAX,BCHUSD,696.65,1533421792545,0.00936673
24153,A,GDAX,BCHUSD,696.65,1533421797503,0.02821135
24154,A,BITF,BCHUSD,695.54,1533421801636,0.18
24155,A,BITF,BCHUSD,695.54,1533421801636,0.619
24156,A,BITF,BCHUSD,695.54,1533421807378,0.42128375
24157,A,BITF,BCHUSD,695.54,1533421807414,0.43071625
24158,A,BITF,BCHUSD,695.54,1533421811027,0.9359999999999999
24159,A,BITF,BCHUSD,695.54,1533421811184,0.19
24160,A,BITF,BCHUSD,695.54,1533421815780,0.69148275
24161,A,BITF,BCHUSD,695.54,1533421815803,1.74951725
24162,A,GDAX,BCHUSD,696.65,1533421864952,0.0136328
24163,A,GDAX,BCHUSD,696.66,1533421864953,0.00743451
24164,A,GDAX,BCHUSD,696.66,1533421878138,0.01337807
24165,A,GDAX,BCHUSD,696.66,1533421878138,0.01690145
24166,A,BITF,BCHUSD,695.54,1533421948088,0.23338675
24167,A,BITF,BCHUSD,695.54,1533421948088,0.01661325
24168,A,BITF,BCHUSD,695.54,1533421948110,0.125
24169,A,BITF,BCHUSD,695.54,1533421948110,0.125
24170,A,BITF,BCHUSD,695.54,1533421948579,0.8589700000000001
24171,A,BITF,BCHUSD,695.54,1533421949119,0.40651
24172,A,BITF,BCHUSD,695.54,1533421949583,1.27301775
24173,A,BITF,BCHUSD,695.54,1533421949583,0.76998225
24174,A,BITF,BCHUSD,695.54,1533421949989,0.00070938
24175,A,BITF,BCHUSD,696.04,1533421949989,0.0789615
24176,A,BITF,BCHUSD,696.04,1533421949989,0.95578788
24177,A,GDAX,BCHUSD,696.66,1533421950369,0.01076525
24178,A,GDAX,BCHUSD,696.66,1533421950369,0.00923475
24179,A,BITF,BCHUSD,696.04,1533421951124,0.2859
24180,A,BITF,BCHUSD,696.04,1533421953816,0.29531212
24181,A,BITF,BCHUSD,697.44,1533421956185,0.02
24182,A,BITF,BCHUSD,697.81,1533421956185,0.1229
24183,A,GDAX,BCHUSD,696.66,1533421965468,0.02224795
24184,A,GDAX,BCHUSD,696.66,1533421965470,0.01219884
24185,A,GDAX,BCHUSD,696.66,1533421965470,0.01076386
24186,A,GDAX,BCHUSD,696.66,1533421965471,0.02799046
24187,A,GDAX,BCHUSD,696.66,1533421965472,0.01076167
24188,A,GDAX,BCHUSD,696.66,1533421965474,0.0685051
24189,A,GDAX,BCHUSD,696.67,1533421965475,0.05382561
24190,A,GDAX,BCHUSD,696.68,1533421965475,0.4098991
24191,A,GDAX,BCHUSD,696.68,1533421965478,0.4098991
24192,A,GDAX,BCHUSD,696.78,1533421965479,0.02224237
24193,A,GDAX,BCHUSD,696.79,1533421965480,0.01219458
24194,A,GDAX,BCHUSD,696.8,1533421965481,0.02367612
24195,A,GDAX,BCHUSD,696.81,1533421965482,0.0193719
24196,A,GDAX,BCHUSD,696.82,1533421965483,0.01649988
24197,A,GDAX,BCHUSD,696.84,1533421965484,0.01650258
24198,A,GDAX,BCHUSD,696.85,1533421965485,0.01075988
24199,A,GDAX,BCHUSD,696.87,1533421965486,0.01076153
24200,A,GDAX,BCHUSD,696.92,1533421965487,0.02080487
24201,A,GDAX,BCHUSD,696.94,1533421965488,0.01076103
24202,A,GDAX,BCHUSD,696.97,1533421965490,0.02510653
24203,A,GDAX,BCHUSD,697.03,1533421965490,0.0322767
24204,A,GDAX,BCHUSD,697.1,1533421965491,0.02510151
24205,A,GDAX,BCHUSD,697.14,1533421965492,0.01218918
24206,A,GDAX,BCHUSD,697.15,1533421965497,0.01075601
24207,A,GDAX,BCHUSD,697.17,1533421965497,0.01362349
24208,A,GDAX,BCHUSD,697.18,1533421965498,0.01362592
24209,A,GDAX,BCHUSD,697.3,1533421965498,0.01218754
24210,A,GDAX,BCHUSD,697.36,1533421965498,0.01648939
24211,A,GDAX,BCHUSD,697.36,1533421965499,0.06302188
24212,A,GDAX,BCHUSD,697.03,1533422007975,0.01075952
24213,A,GDAX,BCHUSD,697.09,1533422007975,0.01936514
24214,A,GDAX,BCHUSD,697.26,1533422007975,0.02796568
24215,A,GDAX,BCHUSD,697.27,1533422007976,0.02079517
24216,A,GDAX,BCHUSD,697.28,1533422007976,0.04373962
24217,A,GDAX,BCHUSD,697.29,1533422007977,0.01935798
24218,A,GDAX,BCHUSD,697.3,1533422007978,0.02509398
24219,A,GDAX,BCHUSD,697.31,1533422007979,0.01075267
24220,A,GDAX,BCHUSD,697.32,1533422007980,0.01935947
24221,A,GDAX,BCHUSD,697.33,1533422007980,0.01361921
24222,A,GDAX,BCHUSD,697.34,1533422007980,0.02222501
24223,A,GDAX,BCHUSD,697.35,1533422007981,0.01075069
24224,A,GDAX,BCHUSD,697.36,1533422007982,0.47553911
24225,A,GDAX,BCHUSD,697.36,1533422033665,0.0481
24226,A,BITF,BCHUSD,697.05,1533422046444,0.061486599999999995
24227,A,GDAX,BCHUSD,696.93,1533422072582,0.02797735
24228,A,GDAX,BCHUSD,697.32,1533422072582,0.00063374
24229,A,GDAX,BCHUSD,697.31,1533422090896,0.01075277
